;;;;;;;;;;;;;;;;
CODIGO;DISTRITO;DEPARTAMENTO;MUNICIPIO;ESTABLECIMIENTO;DIRECCION;TELEFONO;SUPERVISOR;DIRECTOR;NIVEL;SECTOR;AREA;STATUS;MODALIDAD;JORNADA;PLAN;DEPARTAMENTAL
05-13-0018-43;05-026;ESCUINTLA;NUEVA CONCEPCION;EORM BARRIO ESQUIPULAS NUEVO QUICHɼ/td>;BARRIO ESQUIPULAS NUEVO QUICHE;48566670;MARCO TULIO SAMAYOA CARDONA;LORENA PATRICIA FLORES ALBIZUREZ;PRIMARIA;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);ESCUINTLA
05-13-0019-43;05-026;ESCUINTLA;NUEVA CONCEPCION;EORM CASER͏ SANTO DOMINGO LOS COCOS;CASERIO SANTO DOMINGO LOS COCOS;56344498;MARCO TULIO SAMAYOA CARDONA;JAYRON ABEL ROMERO BARRIOS;PRIMARIA;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);ESCUINTLA
05-13-0020-43;05-026;ESCUINTLA;NUEVA CONCEPCION;EORM CASER͏ EL RECUERDO;CASERIO EL RECUERDO;30340789;MARCO TULIO SAMAYOA CARDONA;ANGEL DANIEL ARɖALO ESTRADA;PRIMARIA;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);ESCUINTLA
05-13-0021-43;05-026;ESCUINTLA;NUEVA CONCEPCION;EORM;CASERIO BARRA DE COYOLATE;31993228;MARCO TULIO SAMAYOA CARDONA;BRENDA LIL͠RU͚ ESCOBAR;PRIMARIA;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);ESCUINTLA
05-13-0022-43;05-026;ESCUINTLA;NUEVA CONCEPCION;EORM;CASERIO EL CHARRO;56335361;MARCO TULIO SAMAYOA CARDONA;GILDA MARIA HERNANDEZ BEZA;PRIMARIA;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);ESCUINTLA
05-13-0023-43;05-026;ESCUINTLA;NUEVA CONCEPCION;EORM CASER͏ EL RASTRO;CASERIO EL RASTRO;49623933;MARCO TULIO SAMAYOA CARDONA;KAREN ZUCELY GONZALEZ DE LEON;PRIMARIA;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);ESCUINTLA
05-13-0024-43;05-026;ESCUINTLA;NUEVA CONCEPCION;EORM;CASER͏ TROCHA 10 CALLE 12;50398348;MARCO TULIO SAMAYOA CARDONA;CARLOS HUMBERTO GARĆ REYES;PRIMARIA;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);ESCUINTLA
05-13-0025-43;05-026;ESCUINTLA;NUEVA CONCEPCION;EORM;CALLE EL TESORO;54375037;MARCO TULIO SAMAYOA CARDONA;ELGA MARITZA TORRES SNCHEZ;PRIMARIA;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);ESCUINTLA
05-13-0026-43;05-026;ESCUINTLA;NUEVA CONCEPCION;EORM CASER͏ CALLE DE LOS SILOS, CALLE CHICALES AL BANCO;CASERIO CALLE DE LOS SILOS CALLE CHICALES AL BANCO;49739862;MARCO TULIO SAMAYOA CARDONA;JESړ EDUARDO ALVARADO VILLATORO;PRIMARIA;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);ESCUINTLA
05-13-0027-43;05-026;ESCUINTLA;NUEVA CONCEPCION;EORM;TROCHA 10 CALLE DEL BANCO;50474436;MARCO TULIO SAMAYOA CARDONA;MIRIAM ODILIA GARCIA CARPIO;PRIMARIA;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);ESCUINTLA
05-13-0028-43;05-026;ESCUINTLA;NUEVA CONCEPCION;EORM TROCHA OCHO (8) CALLE DIEZ (10);TROCHA OCHO (8) CALLE DIEZ (10);51851575;MARCO TULIO SAMAYOA CARDONA;IRMA MARILڠLӐEZ ESPINO;PRIMARIA;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);ESCUINTLA
05-13-0029-43;05-026;ESCUINTLA;NUEVA CONCEPCION;EORM CASER͏ SANTA CLARA II;CASERIO SANTA CLARA II;31069141;MARCO TULIO SAMAYOA CARDONA;MAYDA ELIZABETH JIMɎEZ GODOY;PRIMARIA;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);ESCUINTLA
05-13-0030-43;05-026;ESCUINTLA;NUEVA CONCEPCION;EORM ALDEA POSA VERDE;ALDEA POSA VERDE;51835737;MARCO TULIO SAMAYOA CARDONA;ELISABETH RAMIREZ PAZ;PRIMARIA;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);ESCUINTLA
05-13-0031-43;05-026;ESCUINTLA;NUEVA CONCEPCION;EORM CASER͏ EL TESORO TIERRA LINDA;CASERIO EL TESORO TIERRA LINDA;54260728;MARCO TULIO SAMAYOA CARDONA;MARVIN ESTUARDO SOC GRIJALVA;PRIMARIA;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);ESCUINTLA
05-13-0032-43;05-026;ESCUINTLA;NUEVA CONCEPCION;EORM COMUNIDAD TROCHA SIETE (7), CALLE ONCE (11);PARCELAMIENTO TROCHA 7 CALLE 11;51545257;MARCO TULIO SAMAYOA CARDONA;YODALMO ALEXANDER ZUщGA ZAVALETA;PRIMARIA;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);ESCUINTLA
05-13-0033-43;05-026;ESCUINTLA;NUEVA CONCEPCION;EORM CASER͏ EL REGALITO PAMPAS LAS FLORES;CASERIO EL REGALITO PAMPAS LAS FLORES;45248568;MARCO TULIO SAMAYOA CARDONA;MIGUEL CARRILLO DE LEON;PRIMARIA;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);ESCUINTLA
05-13-0034-43;05-026;ESCUINTLA;NUEVA CONCEPCION;EORM CASER͏ ESTRELLA DEL SUR, CALLE ONCE (11);CASERIO LAESTRELLA DEL SUR CALLE ONCE NUEVA CONCEPCION;30973890;MARCO TULIO SAMAYOA CARDONA;RUBELIO ORELLANA CARDONA;PRIMARIA;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);ESCUINTLA
05-13-0035-43;05-026;ESCUINTLA;NUEVA CONCEPCION;EORM TROCHA DOS (2), CALLE DIEZ (10);TROCHA DOS CALLE DIEZ;45214267;MARCO TULIO SAMAYOA CARDONA;ARTURO SALAZAR JUREZ;PRIMARIA;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);ESCUINTLA
05-13-0036-42;27-019;ESCUINTLA;NUEVA CONCEPCION;CENTRO DE ATENCION INTEGRAL NO. 099-30 PROYECTO STAN SOSEP;ALDEA SANTA ODILIA;;MARIA ANTONIETA OSORIO ESPINOZA;MARIA ANTONIETA ESPINOZA;PARVULOS;OFICIAL;RURAL;CERRADA TEMPORALMENTE;MONOLINGUE;DOBLE;DIARIO(REGULAR);ESCUINTLA
05-13-0037-45;05-019;ESCUINTLA;NUEVA CONCEPCION;INEB;ALDEA CENTRO DOS;32893502;JAIME ANTULIO ESTRADA SOTO;NOLDER JOEL REYNOSA MARTINEZ;BASICO;OFICIAL;RURAL;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);ESCUINTLA
05-13-0038-42;05-026;ESCUINTLA;NUEVA CONCEPCION;EODP ANEXA A EORM;TROCHA 7 CALLE CHICALES;54659445;MARCO TULIO SAMAYOA CARDONA;HORTENCIA AGUIRRE PɒEZ;PARVULOS;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);ESCUINTLA
05-13-0039-42;05-026;ESCUINTLA;NUEVA CONCEPCION;EODP ANEXA A EORM;SANTO DOMINGO LOS COCOS;56324498;MARCO TULIO SAMAYOA CARDONA;JAYRON ABEL ROMERO BARRIOS;PARVULOS;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);ESCUINTLA
05-13-0040-46;05-019;ESCUINTLA;NUEVA CONCEPCION;INSTITUTO NACIONAL DE EDUCACION DIVERSIFICADA;ALDEA CENTRO DOS;32893502;JAIME ANTULIO ESTRADA SOTO;NOLDER JOEL REYNOSA MARTINEZ;DIVERSIFICADO;OFICIAL;RURAL;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);ESCUINTLA
05-13-0041-42;05-026;ESCUINTLA;NUEVA CONCEPCION;EODP ANEXA A EOUM FLORIDALMA D́Z ENRR͑UEZ DE KIHN;ANTIGUO DESTACAMENTO MILITAR CENTRO CIVICO;40222684;MARCO TULIO SAMAYOA CARDONA;FLORIDALMA D́Z ENRR͑UEZ;PARVULOS;OFICIAL;URBANA;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);ESCUINTLA
05-13-0042-43;05-026;ESCUINTLA;NUEVA CONCEPCION;EORM;TROCHA 7 CALLE CHICALES;54659445;MARCO TULIO SAMAYOA CARDONA;HORTENCIA AGUIRRE PɒEZ;PRIMARIA;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);ESCUINTLA
05-13-0043-43;05-026;ESCUINTLA;NUEVA CONCEPCION;EORM;CASERIO PUYUMATE;53671640;MARCO TULIO SAMAYOA CARDONA;FULVIA JUDITH ACABAL ARRIAZA;PRIMARIA;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);ESCUINTLA
05-13-0044-45;05-019;ESCUINTLA;NUEVA CONCEPCION;INEB;CALLE BELICE BARRIO SANTA TERESA;41033431;JAIME ANTULIO ESTRADA SOTO;ALBA ALICIA CASTRO BARRERA;BASICO;OFICIAL;RURAL;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);ESCUINTLA
05-13-0046-42;05-026;ESCUINTLA;NUEVA CONCEPCION;EODP;LOTE 58 CENTRO DOS;53027909;MARCO TULIO SAMAYOA CARDONA;EMILY CRUSIMERY AGUIRRE CRUZ;PARVULOS;OFICIAL;RURAL;ABIERTA;MONOLINGUE;DOBLE;DIARIO(REGULAR);ESCUINTLA
05-13-0047-42;05-026;ESCUINTLA;NUEVA CONCEPCION;EODP;CALLE EL SALVADOR LOTE 26-A;41920769;MARCO TULIO SAMAYOA CARDONA;EMILY CRUSIMERY AGUIRRE CRUZ;PARVULOS;OFICIAL;URBANA;ABIERTA;MONOLINGUE;DOBLE;DIARIO(REGULAR);ESCUINTLA
05-13-0048-42;05-026;ESCUINTLA;NUEVA CONCEPCION;EODP;AVENIDA LOS CERRITOS LOTE 568 BARRIO SANTA TERESA;31073013;MARCO TULIO SAMAYOA CARDONA;DAYLIN JUDITH TNCHEZ PADILLA;PARVULOS;OFICIAL;RURAL;ABIERTA;MONOLINGUE;DOBLE;DIARIO(REGULAR);ESCUINTLA
05-13-0049-42;05-026;ESCUINTLA;NUEVA CONCEPCION;EODP;CASERIO EL TESORO TIERRA LINDA;54260728;MARCO TULIO SAMAYOA CARDONA;MARVIN ESTUARDO SOC GRIJALVA;PARVULOS;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);ESCUINTLA
05-13-0050-42;05-026;ESCUINTLA;NUEVA CONCEPCION;EODP ANEXA A EORM;TROCHA 2 CALLE DEL BANCO NUEVA CONCEPCION;42082658;MARCO TULIO SAMAYOA CARDONA;BRENDA ELENA DE LEӎ LEMUS;PARVULOS;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);ESCUINTLA
05-13-0051-45;05-019;ESCUINTLA;NUEVA CONCEPCION;IEBC SAN JOSɠMOGOLLON;ALDEA MOGOLLON;45706630;JAIME ANTULIO ESTRADA SOTO;HILDA NOEM̠GODOY FLORES;BASICO;COOPERATIVA;RURAL;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);ESCUINTLA
05-13-0052-45;05-019;ESCUINTLA;NUEVA CONCEPCION;INEB DE TELESECUNDARIA;TROCHA 4 CALLE PALO BLANCO;53478513;JAIME ANTULIO ESTRADA SOTO;ALEX DANIEL SALGUERO GARCIA;BASICO;OFICIAL;RURAL;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);ESCUINTLA
05-13-0053-42;05-026;ESCUINTLA;NUEVA CONCEPCION;EODP ANEXA A EORM;CASERIO CALLE EL EXIDA;42629166;MARCO TULIO SAMAYOA CARDONA;NORA ALCIRA SALAZAR PɒEZ;PARVULOS;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);ESCUINTLA
05-13-0054-43;05-026;ESCUINTLA;NUEVA CONCEPCION;EORM;CASERIO CALLE EL EXIDA;42629166;MARCO TULIO SAMAYOA CARDONA;NORA ALCIRA SALAZAR PɒEZ;PRIMARIA;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);ESCUINTLA
05-13-0055-43;05-026;ESCUINTLA;NUEVA CONCEPCION;EORM TROCHA 11 CALLE VIEJA;TROCHA 11 CALLE VIEJA;56962024;MARCO TULIO SAMAYOA CARDONA;JAIRO ONN LӐEZ IBQEZ;PRIMARIA;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);ESCUINTLA
05-13-0056-42;05-026;ESCUINTLA;NUEVA CONCEPCION;EODP ANEXA A EORM;TROCHA 11 CALLE VIEJA;56962024;MARCO TULIO SAMAYOA CARDONA;KEVIN ELEAZAR SANTIAGO CARRASCOZA;PARVULOS;OFICIAL;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);ESCUINTLA
05-13-0057-46;05-019;ESCUINTLA;NUEVA CONCEPCION;COLEGIO EVANGELICO ELIM;LOTE 38 A CALLE CENTRAL;78828235;JAIME ANTULIO ESTRADA SOTO;ESLY NOHEMY ORELLANA BERCIN;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;DOBLE;DIARIO(REGULAR);ESCUINTLA
05-13-0058-45;05-019;ESCUINTLA;NUEVA CONCEPCION;LICEO CRISTIANO NAZARETH;CALLE PANAMA NO. 100;55170343;JAIME ANTULIO ESTRADA SOTO;MANUEL CHINCHILLA CARIAS;BASICO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;DOBLE;FIN DE SEMANA;ESCUINTLA
05-13-0059-46;05-019;ESCUINTLA;NUEVA CONCEPCION;LICEO CRISTIANO NAZARETH;CALLE PANAMA NO. 100;55170343;JAIME ANTULIO ESTRADA SOTO;MANUEL CHICHILLA CARIAS;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;DOBLE;FIN DE SEMANA;ESCUINTLA
05-13-0060-45;05-019;ESCUINTLA;NUEVA CONCEPCION;IEBC DE ENSEсNZA;TROCHA 5 CALLE 11;54122032;JAIME ANTULIO ESTRADA SOTO;LADIMIRO URIAS RAMIREZ;BASICO;COOPERATIVA;RURAL;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);ESCUINTLA
05-13-0061-45;05-019;ESCUINTLA;NUEVA CONCEPCION;IEBC DE ENSEсNZA BERTILA SALAZAR JACINTO;LOTE 57 AVENIDA FRAY MATIAS DE CORDOVA, CENTRO CIVICO;54834885;JAIME ANTULIO ESTRADA SOTO;AURA ADILIA ALFARO CONTRERAS;BASICO;COOPERATIVA;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);ESCUINTLA
05-13-0062-46;05-019;ESCUINTLA;NUEVA CONCEPCION;INSTITUTO DE EDUCACION DIVERSIFICADA POR COOPERATIVA DE ENSEсNZA;CALLE NICARAGUA;78828350;JAIME ANTULIO ESTRADA SOTO;EDWIN HAMILTON GONZLEZ BOTELLO;DIVERSIFICADO;COOPERATIVA;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);ESCUINTLA
05-13-0063-42;05-026;ESCUINTLA;NUEVA CONCEPCION;COLEGIO ADVENTISTA ENMANUEL;LOTE 105 CALLE CENTRAL DE ALDEA CENTRO DOS;58939354;MARCO TULIO SAMAYOA CARDONA;NANCY EUNICE GARĆ CAMO;PARVULOS;PRIVADO;RURAL;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);ESCUINTLA
05-13-0064-46;05-019;ESCUINTLA;NUEVA CONCEPCION;INSTITUTO MUNICIPAL DE EDUCACION DIVERISFICADA;ALDEA TECOJATE SECTOR UNO;42172147;JAIME ANTULIO ESTRADA SOTO;DIEGO POLICARPIO COLLIN;DIVERSIFICADO;MUNICIPAL;RURAL;CERRADA TEMPORALMENTE;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);ESCUINTLA
05-13-0065-45;05-019;ESCUINTLA;NUEVA CONCEPCION;COLEGIO PRIVADO MIXTO NUESTRA SEяRA DE CONCEPCIӎ;LOTE 57 AVENIDA FRAY MATIAS DE CORDOVA;55103092;JAIME ANTULIO ESTRADA SOTO;MARIELA ELIZABETH CHACON RIVERA;BASICO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;ESCUINTLA
05-13-0066-45;05-019;ESCUINTLA;NUEVA CONCEPCION;COLEGIO PRIVADO MIXTO NUESTRA SEяRA DE CONCEPCIҎ;LOTE 57 AVENIDA FRAY MATIAS DE CORDOVA;55103092;JAIME ANTULIO ESTRADA SOTO;LADIMIRO URIAS RAMIREZ;BASICO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;ESCUINTLA
05-13-0067-46;05-019;ESCUINTLA;NUEVA CONCEPCION;COLEGIO PRIVADO MIXTO NUESTRA SEяRA DE CONCEPCION;LOTE 57 AVENIDA FRAY MATIAS DE CORDOVA;55103092;JAIME ANTULIO ESTRADA SOTO;LADIMIRO URIAS RAMIREZ;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;ESCUINTLA
05-13-0068-46;05-019;ESCUINTLA;NUEVA CONCEPCION;COLEGIO PRIVADO MIXTO NUESTRA SEяRA DE CONCEPCION;LOTE 57 AVENIDA FRAY MATIAS DE CORDOVA;55103092;JAIME ANTULIO ESTRADA SOTO;MARIELA ELIZABETH CHACON RIVERA;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;ESCUINTLA
05-13-0069-46;05-019;ESCUINTLA;NUEVA CONCEPCION;LICEO CRISTIANO NAZARETH;LOTE 100 CALLE PANAMA;55170343;JAIME ANTULIO ESTRADA SOTO;MANUEL CHINCHILLA CAŔS;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);ESCUINTLA
05-13-0070-46;05-019;ESCUINTLA;NUEVA CONCEPCION;LICEO CRISTIANO NAZARETH;LOTE NO. 100 CALLE PANAMA;78828062;JAIME ANTULIO ESTRADA SOTO;MANUEL CHINCHILLA CAŔS;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);ESCUINTLA
05-13-0071-46;05-019;ESCUINTLA;NUEVA CONCEPCION;"COLEGIO ADVENTISTA ""ENMANUEL""";LOTE 105, CALLE CENTRAL;30670422;JAIME ANTULIO ESTRADA SOTO;JOCSELYN GӍEZ JIMɎEZ;DIVERSIFICADO;PRIVADO;RURAL;CERRADA TEMPORALMENTE;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);ESCUINTLA
05-13-0072-46;05-019;ESCUINTLA;NUEVA CONCEPCION;"CENTRO PEDAGOGICO ""GUATEMALA""";CALLE DEL BANCO BARRIO 6 DE NOVIEMBRE;78828124;JAIME ANTULIO ESTRADA SOTO;FREDY FERNANDO CASTELLANOS;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;MATUTINA;DIARIO(REGULAR);ESCUINTLA
05-13-0073-46;05-019;ESCUINTLA;NUEVA CONCEPCION;"CENTRO PEDAGOGICO ""GUATEMALA""";CALLE DEL BANCO BARRIO 6 DE NOVIEMBRE;78828124;JAIME ANTULIO ESTRADA SOTO;FREDY FERNANDO CASTELLANOS;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);ESCUINTLA
05-13-0074-46;05-019;ESCUINTLA;NUEVA CONCEPCION;CENTRO PEDAGOGICO GUATEMALA;CALLE DEL BANCO BARRIO 6 DE NOVIEMBRE;78828124;JAIME ANTULIO ESTRADA SOTO;FREDY FERNANDO CASTELLANOS;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;DIARIO(REGULAR);ESCUINTLA
05-13-0075-45;05-019;ESCUINTLA;NUEVA CONCEPCION;INSTITUTO DE COMPUTACION INFORMATICA DEL SUR I.C.I.S;LOTE 392, CALLE CENTRAL;55873620;JAIME ANTULIO ESTRADA SOTO;HUGO NEFTAL͠RIVAS GONZLEZ;BASICO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);ESCUINTLA
05-13-0076-46;05-019;ESCUINTLA;NUEVA CONCEPCION;INSTITUTO DE COMPUTACION INFORMATICA DEL SUR I.C.I.S;LOTE 392, CALLE CENTRAL;55873625;JAIME ANTULIO ESTRADA SOTO;HUGO NEFTAL͠RIVAS GONZLEZ;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);ESCUINTLA
05-13-0077-46;05-019;ESCUINTLA;NUEVA CONCEPCION;INSTITUTO DE COMPUTACION INFORMATICA DEL SUR I.C.I.S;LOTE 392, CALLE CENTRAL;55873620;JAIME ANTULIO ESTRADA SOTO;HUGO NEFTAL͠RIVAS GONZLEZ;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);ESCUINTLA
05-13-0078-46;05-019;ESCUINTLA;NUEVA CONCEPCION;COLEGIO MIXTO LUIS CARDOZA Y ARAGӎ.;LOTE 38 A CALLE HONDURAS;32922401;JAIME ANTULIO ESTRADA SOTO;HEIDY FABIOLA SALGUERO GARĆ;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);ESCUINTLA
05-13-0079-46;05-019;ESCUINTLA;NUEVA CONCEPCION;LICEO CRISTIANO NAZARETH;LOTE 100. CALLE PANAMA;77828065;JAIME ANTULIO ESTRADA SOTO;MANUEL CHINCHILLA CAŔS;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);ESCUINTLA
05-13-0080-45;05-019;ESCUINTLA;NUEVA CONCEPCION;INEB;ALDEA EL REPARO;58705133;JAIME ANTULIO ESTRADA SOTO;AUDIAS OVIL CASTAхDA GONZALEZ;BASICO;OFICIAL;RURAL;ABIERTA;MONOLINGUE;VESPERTINA;DIARIO(REGULAR);ESCUINTLA
05-13-0081-46;05-019;ESCUINTLA;NUEVA CONCEPCION;INSTITUTO DE COMPUTACIӎ INFORMTICA DEL SUR ICIS;LOTE NO. 392 CALLE CENTRAL;55873620;JAIME ANTULIO ESTRADA SOTO;HUGO NEFTAL͠RIVAS GONZLEZ;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;ESCUINTLA
05-13-0082-45;05-019;ESCUINTLA;NUEVA CONCEPCION;INSTITUTO DE COMPUTACIӎ INFORMTICA DEL SUR ICIS;LOTE NO. 392 CALLE CENTRAL;55873620;JAIME ANTULIO ESTRADA SOTO;HUGO NEFTAL͠RIVAS GONZLEZ;BASICO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;ESCUINTLA
05-13-0083-45;05-019;ESCUINTLA;NUEVA CONCEPCION;LICEO TɃNICO COMERCIAL EN COMPUTACIӎ;CALLE BELICE P. A-43;7882845;JAIME ANTULIO ESTRADA SOTO;BLANCA MERIDA MUяZ SANDOVAL;BASICO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;ESCUINTLA
05-13-0084-46;05-019;ESCUINTLA;NUEVA CONCEPCION;LICEO TɃNICO COMERCIAL EN COMPUTACIӎ;CALLE BELICE P. A-43;78828451;JAIME ANTULIO ESTRADA SOTO;BLANCA MERIDA MUяZ SANDOVAL;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;ESCUINTLA
05-13-0085-43;05-026;ESCUINTLA;NUEVA CONCEPCION;"COLEGIO PARTICULAR MIXTO ""HERENCIA DE VIDA""";CALLE LOS CERRITOS;41453644;MARCO TULIO SAMAYOA CARDONA;DIEGO POLICARPIO COLLIN;PRIMARIA;PRIVADO;URBANA;ABIERTA;MONOLINGUE;MATUTINA;DIARIO(REGULAR);ESCUINTLA
05-13-0086-46;05-019;ESCUINTLA;NUEVA CONCEPCION;"""LICEO CRISTIANO NAZARETH""";LOTE NO. 100 CALLE PANAMn;78828062;JAIME ANTULIO ESTRADA SOTO;MANUEL CHINCHILLA CAŔS;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;ESCUINTLA
05-13-0087-46;05-019;ESCUINTLA;NUEVA CONCEPCION;"COLEGIO PARTICULAR MIXTO ""EL REPARO""";ESCUELA OFICIAL RURAL MIXTA DE ALDEA EL REPARO;53982006;JAIME ANTULIO ESTRADA SOTO;AURA ONELIA CARDONA CORADO;DIVERSIFICADO;PRIVADO;RURAL;ABIERTA;MONOLINGUE;DOBLE;FIN DE SEMANA;ESCUINTLA
05-13-0088-45;05-019;ESCUINTLA;NUEVA CONCEPCION;"COLEGIO PARTICULAR MIXTO ""EL REPARO""";ESCUELA OFICIAL RURAL MIXTA DE ALDEA EL REPARO;53982006;JAIME ANTULIO ESTRADA SOTO;AURA ONELIA CARDONA CORADO;BASICO;PRIVADO;RURAL;ABIERTA;MONOLINGUE;DOBLE;DIARIO(REGULAR);ESCUINTLA
05-13-0089-46;05-019;ESCUINTLA;NUEVA CONCEPCION;LICEO TɃNICO COMERCIAL EN COMPUTACIӎ;PARCELA 4-43 CALLE BELICE;78828451;JAIME ANTULIO ESTRADA SOTO;BLANCA MERIDA MUяZ SANDOVAL;DIVERSIFICADO;PRIVADO;URBANA;ABIERTA;MONOLINGUE;DOBLE;DIARIO(REGULAR);ESCUINTLA
05-13-0090-46;05-019;ESCUINTLA;NUEVA CONCEPCION;COLEGIO MIXTO LUIS CARDOZA Y ARAGӎ.;LOTE 38 A CALLE HONDURAS;32922401;JAIME ANTULIO ESTRADA SOTO;HEIDY FABIOLA SALGUERO GARĆ;DIVERSIFICADO;PRIVADO;URBANA;CERRADA TEMPORALMENTE;MONOLINGUE;DOBLE;FIN DE SEMANA;ESCUINTLA
